concessionaria;n_ai_ni;data_da_infracao;trecho;dispositivo_infringido;decisao;valor_da_penalidade;pagamento;data;status
RMP;NI/119/URSP/2015;27/02/2015;Pátio de Samaritá;Contrato de Arrendamento, Cláusula 4ª, inciso X;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMP;NI/109/URSP/2015;27/02/2015;Paratinga a Samaritá;Inciso I, Art. 4º, RTF;Multa;50000;0;13/01/2020;ARQUIVADO-QUITADO
RMP;NI/112/URSP/2016;27/02/2015;Ramal de Cajati;Inciso X, item 9.1, Cláusula Nona do Contrato de Concessão;Multa;352001;0;;ARQUIVADO-QUITADO
RMO;NI/098/URSP/2015;04/03/2015;Pátio de Ponta Porã/MS;Inciso X, Cláusula 4ª, Contrato de Arrendamento;Multa;278184,83;0;;EM TRÂMITE
RMO;AI/099/URSP/2015;05/03/2015;Mairinque a Três Lagoas;Inciso I, Art. 4º,Decreto nº 1.832/1996.;Multa;0;0;;EM TRÂMITE
FCA;NI/002/2015/GEAFI;09/03/2015;N/A;Cláusula 7ª, §1º do Contrato de Concessão c/c Cláusula 9ª, Item 9.1, Inciso IX, do Contrato de Concessão;Multa;285400;0;;SUSPENSO
RMS;AI/001/GECOF/2015;09/03/2015;Estação de Giruá;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Multa;604590,67;0;;EM TRÂMITE
RMS;NI/002/GECOF/2015;11/03/2015;Estação de Capinzal;Inciso X, Cláusula Quarta do Contrato de Arrendamento;Multa;604590,67;0;;EM TRÂMITE
RMS;NI/003/GECOF/2015;12/03/2015;Garibaldi/RS a Bento Gonçalves/RS;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão c/c Resolução nº 1431/06;Multa;268500;0;;EM TRÂMITE
RMS;NI/102/URSP/2015;12/03/2015;Rubião Junior a Presidente Epitácio;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
FCA;AI/324/2015/COFER-URMG/GECOF/SUFER/ANTT;13/03/2015;Divinopolis a Engenheiro Bhering a Lavras a Tres Corações a Varginha;Inciso XV , Item 9.1 Clausula nona do Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
FTL;AI/51/COFER/URCE/GECOF/SUFER;19/03/2015;Engenheiro Jorge Lins - Arrojado;Inciso XIV, Item 9.1, Clausula Nona, Contrato de Concessão;Multa;194100;0;;EM TRÂMITE
RMS;NI/108/2015/COFER-URRS/GECOF/SUFER/ANTT;23/03/2015;Iperó a Pinhalzinho e Ramal de Apiaí;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/553/URRS/2015;24/03/2015;São Francisco do Sul a Mafra;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;268500;0;;SUSPENSO
RMS;AI/551/URRS/2015;24/03/2015;São Francisco do Sul a Mafra;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/552/URRS/2015;24/03/2015;São Francisco do Sul a Mafra;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/555/2015/COFER-URRS/GECOF/SUFER/ANTT;26/03/2015;Mafra a Porto União;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Multa;604590,67;0;;EM TRÂMITE
RMS;AI/554/URRS/2015;26/03/2015;Mafra - Porto União;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMO;NI/125/URSP/2015;02/04/2015;Três Lagoas a Indubrasil;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão. (Resolução nº 2.748/2008);Multa;241100;0;;EM TRÂMITE
RMO;NI/126/URSP/2015;02/04/2015;Três Lagoas a Indubrasil;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/541/URRS/2015;02/04/2015;Santa Maria a Cruz Alta e Cruz Alta a Santa Rosa;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;604590,67;0;;EM TRÂMITE
RMS;AI/544/2015/COFER-URRS/GECOF/SUFER/ANTT;02/04/2015;Santa Maria a Cruz Alta e Cruz Alta a Santa Rosa;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/543/2015/COFER-URRS/GECOF/SUFER/ANTT;02/04/2015;Santa Maria a Cruz Alta e Cruz Alta a Santa Rosa;Contrato de Concessão, Cláusula Nona, Item 9.1, inciso IX c/c Res. 2.748/2008;Multa;268500;0;;EM TRÂMITE
RMS;AI/542/2015/COFER-URRS/GECOF/SUFER/ANTT;02/04/2015;Santa Maria a Cruz Alta e Cruz Alta a Santa Rosa;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/487/2015/COFER-URRS/GECOF/SUFER/ANTT;09/04/2015;Maringá a Londrina a Ourinhos;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/488/2015/COFER-URRS/GECOF/SUFER/ANTT;09/04/2015;Maringá a Londrina a Ourinhos;Contrato de Concessão, Cláusula Nona, Item 9.1, inciso IX c/c Res. 2.748/08;Multa;268500;0;;EM TRÂMITE
RMS;AI/490/URRS/2015;09/04/2015;Maringá - Londrina - Ourinhos;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/489/2015/COFER-URSP/GECOF/SUFER/ANTT;09/04/2015;Maringá a Londrina a Ourinhos;Inciso X, Clásula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/023/URCE/2015;10/04/2015;Alagoinhas/BA a Juazeiro/BA;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;205800;0;;SUSPENSO
GIORDANI TURISMO;AI/2592502/2015/COFIS/URRS;29/04/2015;Bento Gonçalves - RS;Resolução ANTT nº 3.535/2010, art. 23, inc. III, al. "a";Multa;100000;0;;EM TRÂMITE
FCA;NI/114/URSP/2015;04/05/2015;Boa Vista Nova a Uberaba;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/492/URRS/2015;06/05/2015;Rio Negro a Engenheiro Bley;Inciso I, Art. 4º, RTF;Multa;0;0;;EM TRÂMITE
RMS;AI/491/2015/COFER/URRS;06/05/2015;Rio Negro - Engenheiro Bley;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX;Multa;268500;0;;EM TRÂMITE
FTC;AI/494/URRS/2014;07/05/2015;Imbituba a Sagão;Inciso XIII, Item 9.1, Cláusula Nona, Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FCA;NI/006/GECOF/2015;15/05/2015;Barra Mansa/RJ a Angra dos Reis/RJ;Inciso XIV, Cláusula Quarta do Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
SERRA VERDE;AI/2592503/2015//COFIS/URRS;17/05/2015;Curitiba - PR;Resolução ANTT nº 3.535/2010, art. 23, inc. III, al. "a";Multa;100000;0;;EM TRÂMITE
FCA;NI/121/URSP/2015;21/05/2015;Tres Rios a Barão de Camargo.;Art. 4º, Inciso I, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/123/2015/COFER-URMG/GECOF/SUFER/ANTT;21/05/2015;Visconde de Itaboraí a Vitória;Art. 4º, Inciso I, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/120/URSP/2015;21/05/2015;Recreio - Campos;Inciso I, Art. 4º, RTF;Multa;50000;70510;13/03/2020;ARQUIVADO-QUITADO
FCA;NI/122/URSP/2015;21/05/2015;Distrito de Trimonte, Volta Grande/MG;Inciso I, Artigo 4º, RTF;Multa;50000;57435;18/11/2019;ARQUIVADO-QUITADO
RMS;AI/560/URRS/2015;22/05/2015;Cacequi a Uruguaiana;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;608236,11;0;;EM TRÂMITE
RMS;AI/561/2015/COFER-URRS/GECOF/SUFER/ANTT;22/05/2015;Cacequi/RS a Uruguaiana/RS - Via Permanente;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/558/2015/COFER-URRS/GECOF/SUFER/ANTT;22/05/2015;Cacequi a Uruguaiana;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/557/2015/COFER-URRS/GECOF/SUFER/ANTT;22/05/2015;Cacequi a Uruguaiana;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/559/2015/COFER-URRS/GECOF/SUFER/ANTT;22/05/2015;Cacequi a Uruguaiana;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;NI/124/2015/COFER-URMG/GECOF/SUFER/ANTT;25/05/2015;Boa Vista Nova a Uberaba;Art. 4º, Inciso I, RTF;Multa;50000;0;;EM TRÂMITE
FTL;AI/083/URCE/2015;29/05/2015;Ramal de Macau;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;EM TRÂMITE
FTL;AI/081/URCE/2015;29/05/2015;Ramal de Macau;Inciso X, Cláusula Quarta do Contrato de Arrendamento;Advertência;0;0;;EM TRÂMITE
FTL;AI/082/URCE/2015;29/05/2015;Ramal de Macau;Inciso IX, Cláusula Quarta do Contrato de Arrendamento;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMN;NI/127/URSP/2015;01/06/2015;Malha Norte;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/130/URSP/2015;09/06/2015;Boa Vista Nova a Uberaba;Artigo 13, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/131/2015/COFER-URMG/GECOF/SUFER/ANTT;09/06/2015;Boa Vista Nova a Uberaba;Inciso IV, Artigo 54, RTF;Multa;50000;0;;EM TRÂMITE
FCA;NI/129/2015/COFER-URSP/GECOF/SUFER/DIR-ANTT;09/06/2015;Boa Vista Nova a Uberaba;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
FCA;AI/277/URMG/2015;10/06/2015;General Carneiro a Sete Lagoas e Ramal de Calsete;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;1232826,88;0;;EM TRÂMITE
RMO;NI/136/URSP/2015;10/06/2015;Bauru a Três Lagoas;Inciso IX do item 9.1, Claúsula 9ª do Contrato de Concessão C/C Art. 7º, Res.1.431/2006.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FCA;NI/132/URSP/2015;11/06/2015;Boa Vista Nova a Uberaba;Inciso I, Artigo 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMO;NI/133/2015/COFER/URSP;12/06/2015;Três Lagoas / Indubrasil;Contrato de Arrendamento, Cláusula 4ª, inciso III;Multa;285057,53;0;;EM TRÂMITE
RMO;NI/134/2015/COFER/URSP;12/06/2015;Três Lagoas / Indubrasil;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso XIV;Multa;241100;0;;EM TRÂMITE
RMO;NI/009/2015/GEAFI;15/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso I;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMO;NI/010/2015/GEAFI;15/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso II;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;NI/007/2015/GEAFI;15/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso I;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;NI/008/2015/GEAFI;15/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso II;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMO;NI/016/2015/GEAFI;17/06/2015;N/A;Resolução 3.847/2012, Art. 3º;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;017/GEAFI;17/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso I;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMP;018/GEAFI;17/06/2015;N/A;Resolução 3.847/2012, Art. 3º;Advertência;0;0;;ARQUIVADO-ADVERTIDO
VALE (EFVM);AI/2591109/2015/COFIS/URMG;17/06/2015;Colatina - ES;Decreto nº 1.832/1996, Anexo, art. 36 e Resolução ANTT nº 652/2004;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMN;NI/020/2015/GEAFI;18/06/2015;N/A;Resolução 3.847/2012, Art. 3º;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMN;019/GEAFI;18/06/2015;N/A;Resolução 2.495/2007, Art. 1º, inciso I;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FCA;AI/258/URMG/2016;19/06/2015;General Carneiro a Corinto;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;205800;0;;EM TRÂMITE
RMS;AI/563/URRS/2015;19/06/2015;Bagé a Rio Grande;Inciso XIV do Item 9.1 da Cláusula Nona do Contrato de Concessão.;Multa;268500;0;;SUSPENSO
RMS;AI/562/2015/COFER-URRS/GECOF/SUFER/ANTT;19/06/2015;Bagé/RS a Rio Grande/RS - Via Permanente;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/564/2015/COFER-URRS/GECOF/SUFER/ANTT;19/06/2015;Bagé/RS a Rio Grande/RS - Via Permanente;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX c/c NBR 15942/2011 e NBR 7613/2011;Multa;268500;0;;EM TRÂMITE
RMS;AI/565/URRS/2015;19/06/2015;Bagé a Rio Grande;Inciso IX do Item 9.1 da Cláusula Nona do Contrato de Concessão.;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/629/2015/COFER-URMG/GECOF/SUFER/ANTT;02/07/2015;Corinto II a Janauba/MG;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;205800;0;;EM TRÂMITE
RMO;NI/138/2015/COFER-URSP/GECOF/SUFER/ANTT;14/07/2015;Trecho ZMK-JBU;Inciso I, Art. 4, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/567/2015/COFER-URRS/GECOF/SUFER/ANTT;17/07/2015;Santa Maria a Cacequi a Bagé;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/568/2015/URRS;17/07/2015;Santa Maria a Cacequi a Bagé;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/569/URRS/2015;17/07/2015;Santa Maria a Cacequi a Bagé;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;606413,39;0;;EM TRÂMITE
RMS;AI/566/2015/COFER-URRS/GECOF/SUFER/ANTT;17/07/2015;Santa Maria a Cacequi a Bagé;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/570/2015/COFER-URRS/GECOF/SUFER/ANTT;17/07/2015;Santa Maria a Cacequi a Bagé;Inciso X, Claúsula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMO;NI/139/URSP/2015;22/07/2015;Bauru a Três Lagoas;Inciso I, Art. 4, RTF;Multa;0;0;;SUSPENSO
RMS;AI/438/2015/COFER-URRS/GECOF/SUFER/ANTT;23/07/2015;Porto União a Marcelino Ramos;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;606413,39;0;;EM TRÂMITE
RMS;AI/436/URRS/2015;23/07/2015;Porto União a Marcelino Ramos;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/440/2015/COFER-URRS/GECOF/SUFER/DIR-ANTT;23/07/2015;Piratuba a Marcelino Ramos;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/437/2015/COFER-URRS/GECOF/SUFER;23/07/2015;Porto União a Marcelino Ramos;Inciso I, Item 9.1, Cláusula Nona, Contrato de Concessão.;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/439/2015/COFER-URRS/GECOF/SUFER/ANTT;23/07/2015;Porto União a Marcelino Ramos;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
VALE (EFC);AI/2593251/2015/COFIS/URMA;27/07/2015;São Luiz - MA;Decreto nº 1.832/1996, Anexo, art. 36;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/497/URRS/2015;31/07/2015;Uvaranas a Paranaguá;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/495/URRS/2015;31/07/2015;Uvaranas a Paranaguá;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/496/2015/COFER-URSP/GECOF/SUFER/DIR-ANTT;31/07/2015;Uvaranas a Paranaguá;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMO;NI/142/URSP/2015;03/08/2015;Indubrasil a Corumbá;Inciso I, art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMO;NI/143/URSP/2015;04/08/2015;Bauru - Três Lagoas;Inciso IX, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;241100;0;;SUSPENSO
FCA;AI/327/2015/COFER-URMG/GECOF/SUFER/ANTT;06/08/2015;São Felix - Irapui;Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
RMS;AI/444/URRS/2015;11/08/2015;Roca Sales/RS a Passo Fundo/RS;Resolução ANTT nº 1.573/2006, art. 4º, inc. III, al. "h";Multa;24144,97;0;;EM TRÂMITE
RMS;AI/442/2015/COFER-URRS/GECOF/SUFER/ANTT;12/08/2015;Roca Sales/RS a Passo Fundo/RS;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX c/c NBR nº 15.942/2011 e nº 7.613/2011;Multa;268500;0;;EM TRÂMITE
RMS;AI/441/URRS/2015;12/08/2015;Roca Sales/RS a Passo Fundo/RS;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/443/2015/COFER-URRS/GECOF/SUFER/DIR-ANTT;12/08/2015;Roca Sales/RS a Passo Fundo/RS;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/302/2015/COFER-URMG/GECOF/SUFER/ANTT;13/08/2015;Brasília - DF/ Roncador - GO;Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;50000;0;;EM TRÂMITE
RMS;AI/446/URRS/2015;13/08/2015;Roca Sales/RS a Passo Fundo/RS;Inciso I Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;0;0;;EM TRÂMITE
RMS;AI/448/2015/COFER-URRS/GECOF/SUFER/DIR-ANTT;13/08/2015;Roca Sales/RS a Passo Fundo/RS;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/447/2015/COFER-URRS/GECOF/SUFER/ANTT;13/08/2015;Roca Sales/RS a Passo Fundo/RS;Inciso XII, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;NI/146/URSP/2015;31/08/2015;Iperó - Pinhalzinho - Ramal de Apiaí;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;SUSPENSO
RMP;NI/147/URSP/2015;01/09/2015;Pátio de Cordeirópolis;Contrato de Arrendamento, Cláusula 4ª, inciso X;Advertência;0;0;;ARQUIVADO-ADVERTIDO
FCA;AI/024/2015/URMG/GECOF/SUFER/ANTT;11/09/2015;Alagoinhas a Propriá;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
RMS;AI/0574/2015/COFER-URRS/GECOF/SUFER/ANTT;11/09/2015;Sta. Maria/RS a  General Luz/RS e Ramal de Cachoeira do Sul;Inciso IX da Cláusula Quarta do Contrato de Arrendamento;Multa;606413,39;0;;EM TRÂMITE
RMS;AI/0571/URRS/2015;11/09/2015;Sta. Maria/RS a  General Luz/RS e Ramal de Cachoeira;Inciso XIV do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/575/2015/COFER-URRS/GECOF/SUFER/ANTT;11/09/2015;Santa Maria-RS / General Luz-RS / Ramal de Cachoeira do Sul;Resolução nº 1.573/2006, art. 4º, inc. III, al. "h";Multa;24144,975490984907;0;;EM TRÂMITE
RMS;AI/548/2015/COFER-URRS/GECOF/SUFER/ANTT;11/09/2015;Santa Maria / General Luz / Ramal de Cachoeira do Sul;Resolução nº 1.573/2006, art. 4º, inc. II, al. "a";Multa;48289,95;0;;EM TRÂMITE
RMS;AI/0572/2015/COFER-URRS/GECOF/SUFER/ANTT;11/09/2015;Sta. Maria/RS a  General Luz/RS e Ramal de Cachoeira do Sul;Inciso IX do Parágrafo 9.1 da Cláusula Nona do Contrato de Concessão.;Multa;268500;0;;EM TRÂMITE
RMS;AI/573/URRS/2015;11/09/2015;Sta. Maria/RS a  General Luz/RS e Ramal de Cachoeira do Sul;Inciso X da Clausula Quarta do Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
RMS;AI/449/URRS/2015;16/09/2015;Roca Sales/RS a Lages/SC;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/0450/2015/COFER-URRS/GECOF/SUFER/ANTT;16/09/2015;Roca Sales a Lages, Jaboticaba a C. Barbosa;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Cancelamento;0;0;;ARQUIVADO-CANCELADO
FCA;AI/0354/2015/COFER-URMG/GECOF/SUFER/ANTT;17/09/2015;São Félix a Monte Azul;Contrato de Concessão. Cláusula Nona, Item 9.1, Inciso IX C/C Resolução nº 2.748/2008.;Multa;205800;0;;EM TRÂMITE
MRS;AI/278/URMG/2015;18/09/2015;Variante do Paraopeba (FMD-FDM) e Linha Centro (FDM-FBS);Inciso II, Artigo 58º, RTF;Multa;50000;43053;06/11/2017;ARQUIVADO-QUITADO
FCA;AI/355/URMG/2015;25/09/2015;Ibiá a Araguari a Roncador Novo a Ramal de Catalão;Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
FCA;AI/356/2015/COFER-URMG/GECOF/SUFER/ANTT;25/09/2015;Corinto a Monte Azul (MG);Inciso XIV, Cláusula Nona, Item 9.1 do Contrato de Concessão;Multa;205800;0;;EM TRÂMITE
RMS;AI/0808/URRS/2015;01/10/2015;Marques dos Reis a Jaguariaíva, Jaguariaíva a Joaquim Murtinho, Ramal Jaguariaíva PISA, Pinhalzinho a Uvaranas;Contrato de Concessão, Cláusula 9ª, item 9.1, inciso IX c/c Deliberação ANTT nº 302/2012;Multa;268500;0;;EM TRÂMITE
RMS;AI/0500/URRS/2015;02/10/2015;Pinhalzinho a Uvaranas;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/0499/URRS/2015;02/10/2015;Marques dos Reis a Jaguariaíva, Jaguariaíva a Joaquim Murtinho, Ramal Jaguariaíva PISA, Pinhalzinho a Uvaranas;Inciso X da Clausula Quarta do Contrato de Arrendamento;Cancelamento;0;0;;EM TRÂMITE
FCA;AI/259/2015/COFER-URMG/GECOF/SUFER/ANTT;09/10/2015;Divinopolis a Engenheiro Bhering a Lavras a Tres Corações a Varginha;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;205800;226894,5;25/11/2019;ARQUIVADO-QUITADO
RMS;AI/577/URRS/2015;09/10/2015;Dilermando de Aguiar a São Borja;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/578/2015/COFER-URRS/GECOF/SUFER/ANTT;09/10/2015;Dilermando de Aguiar a São Borja;Inciso I, Item 9.1, Cláusula Nona, Contrato de Concessão;Advertência;0;0;;ARQUIVADO-ADVERTIDO
RMS;AI/0803/URRS/2015;21/10/2015;Mafra a Lages;Inciso X, Cláusula Quarta, Contrato de Arrendamento;Multa;606413,39;0;;EM TRÂMITE
RMS;AI/0801/2015/COFER-URRS/GECOF/SUFER/ANTT;21/10/2015;Mafra a Lages;Inciso III, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
MRS;NI/153/URSP/2015;26/10/2015;Baixada Santista;Inciso IV, Artigo 4º, RTF;Multa;50000;42731;17/01/2017;ARQUIVADO-QUITADO
RMS;AI/807/2015/COFER-URRS/GECOF/SUFER/ANTT;28/10/2015;Desvio Ribas/PR a Engenheiro Gutierrez;Inciso I, Artigo 4º, RTF;Multa;50000;0;;ARQUIVADO-CANCELADO
RMS;AI/0806/URRS/2015;28/10/2015;Desvio Ribas a Engenheiro Gutierrez/PR;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;NI/010/GECOF/2015;28/10/2015;Rio Pardo/RS;Inciso IX, Item 9.1, Clausula Nona do Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMS;AI/536/URRS/2014;29/10/2015;Dilermando de Aguiar a Santiago e Entrocamento a Livramento;Inciso IX, Cláusula Quarta, Contrato de Arrendamento;Multa;268500;0;;EM TRÂMITE
RMS;AI/805/2015/COFER-URRS/GECOF/SUFER/ANTT;29/10/2015;Ramal Cará Cará - Oficina;Inciso I, Art. 4º, RTF;Multa;50000;0;;EM TRÂMITE
RMS;AI/804/URRS/2015;29/10/2015;Ramal Cará Cará - Oficina;Inciso XIV, Item 9.1, Cláusula Nona, Contrato de Concessão;Multa;268500;0;;EM TRÂMITE
RMP;NI/167/URSP/2015;10/11/2015;ZAR-TMI;Inciso I, Art 13º, RTF;Multa;50000;0;;EM TRÂMITE
TL;NI/027/GPFER/2015;11/11/2015;Acompanhamento de Obra;Cláusula Décima Segunda, Item 12.1, IV, do Contrato de Concessão;Multa;206300;0;;EM TRÂMITE
TL;NI/029/GPFER/2015;11/11/2015;Acompanhamento de Obra;Cláusula Décima Segunda, Item 12.1, XIV, do Contrato de Concessão;Multa;206300;0;;EM TRÂMITE
TL;NI/030/GPFER/2015;11/11/2015;Acompanhamento de Obra;Cláusula Décima Segunda, Item 12.1, XV, do Contrato de Concessão;Multa;206300;0;;EM TRÂMITE
TL;NI/031/GPFER/2015;11/11/2015;Acompanhamento de Obra;Cláusula Décima Segunda, Item 12.1, XXIII, do Contrato de Concessão;Multa;206300;0;;EM TRÂMITE
TL;NI/27/2015/GPFER/SUFER;11/11/2015;Acompanhamento de Obra;Contrato de Concessão, Cláusula 12ª, item 12.1, inciso IV;Multa;206300;0;;EM TRÂMITE
TL;NI/29/2015/GPFER/SUFER;11/11/2015;Acompanhamento de Obra;Contrato de Concessão, Cláusula 12ª, item 12.1, inciso XIV;Multa;206300;0;;EM TRÂMITE
TL;NI/30/2015/GPFER/SUFER;11/11/2015;Acompanhamento de Obra;Contrato de Concessão, Cláusula 12ª, item 12.1, inciso XV;Multa;206300;0;;EM TRÂMITE
TL;NI/31/2015/GPFER/SUFER;11/11/2015;Acompanhamento de Obra;Contrato de Concessão, Cláusula 12ª, item 12.1, inciso XXIII;Multa;206300;0;;EM TRÂMITE
RMO;NI/156/URSP/2015;16/11/2015;Mairique - Bauru;Decreto nº 1.832/1996, Anexo, art. 54, inc. IV;Multa;50000;0;;SUSPENSO
